Brand,Present_Price,Kms_Driven,Fuel_Type,Seller_Type,Transmission,Owner,Car_Age,Selling_Price
Honda,24.29,21454,Petrol,Dealer,Automatic,1,3,22.97
Hyundai,9.51,197985,Petrol,Dealer,Automatic,0,16,0.78
Maruti,5.45,45623,Petrol,Individual,Manual,0,6,2.48
Ford,10.86,500,Petrol,Dealer,Manual,1,2,11.64
Maruti,8.99,80847,Diesel,Dealer,Automatic,1,6,4.73
Maruti,8.46,80578,Diesel,Dealer,Manual,0,11,2.65
Hyundai,11.63,70204,Petrol,Individual,Manual,0,7,4.02
Tata,16.42,117407,Diesel,Individual,Automatic,1,15,1.55
Nissan,13.38,206228,Petrol,Individual,Manual,0,15,0.75
Mercedes-Benz,73.79,262454,Petrol,Individual,Automatic,0,19,2.04
Renault,5.62,52796,Diesel,Individual,Manual,0,6,2.91
Mahindra,20.36,129323,Petrol,Dealer,Manual,1,14,1.78
Maruti,8.52,53512,Petrol,Dealer,Manual,0,6,4.2
Toyota,20.12,195656,Petrol,Individual,Automatic,0,20,0.72
Mahindra,17.02,363957,CNG,Dealer,Manual,1,23,0.32
Hyundai,6.34,168894,Petrol,Individual,Manual,0,11,0.88
Maruti,4.18,268056,Diesel,Dealer,Automatic,0,17,0.39
Hyundai,15.55,22165,Petrol,Dealer,Automatic,3,4,9.94
Maruti,9.93,61592,Petrol,Dealer,Manual,0,7,3.7
Audi,40.99,178791,Diesel,Individual,Automatic,0,17,4.3
Maruti,4.97,42802,Petrol,Dealer,Manual,3,7,1.32
Mahindra,10.14,122876,Diesel,Dealer,Manual,0,11,2.61
Hyundai,11.89,16970,Petrol,Individual,Manual,1,4,8.12
Hyundai,16.49,195805,Petrol,Dealer,Manual,1,18,0.6
Honda,18.22,116128,Diesel,Individual,Manual,0,12,3.37
Tata,4.3,166008,Petrol,Dealer,Manual,1,16,0.25
Tata,15.82,2623,Diesel,Dealer,Manual,0,2,14.71
Hyundai,6.37,81775,Diesel,Dealer,Manual,0,9,2.35
Maruti,11.08,51669,Petrol,Individual,Manual,1,7,3.75
Toyota,6.41,119188,Petrol,Dealer,Manual,0,12,1.06
Hyundai,10.59,121682,Diesel,Dealer,Manual,3,11,1.16
Maruti,5.32,67471,Petrol,Dealer,Manual,0,7,2.0
Maruti,10.6,33113,Petrol,Individual,Manual,0,4,8.08
Hyundai,12.09,16339,Petrol,Individual,Manual,0,4,8.03
Hyundai,17.89,70216,Petrol,Dealer,Manual,0,8,6.69
Volkswagen,12.67,265133,Petrol,Individual,Manual,0,23,0.34
Maruti,3.56,26528,Petrol,Individual,Manual,0,4,2.65
Volkswagen,14.8,34716,Petrol,Individual,Manual,0,4,10.72
Honda,9.66,123523,Petrol,Dealer,Manual,0,14,1.17
Honda,5.95,102440,Diesel,Dealer,Manual,0,14,1.2
Mahindra,10.95,145462,Diesel,Dealer,Manual,1,16,0.89
Hyundai,9.54,252966,Petrol,Individual,Manual,0,18,0.31
Chevrolet,10.15,68186,Diesel,Dealer,Manual,0,6,6.18
Toyota,20.59,9357,Diesel,Dealer,Manual,0,3,19.07
Maruti,9.61,9162,Petrol,Individual,Manual,3,3,8.18
Ford,8.86,28550,Diesel,Individual,Automatic,1,5,4.22
Mahindra,13.35,101239,Diesel,Dealer,Automatic,0,8,6.49
Toyota,14.06,136830,Petrol,Dealer,Manual,0,12,2.55
Ford,24.94,40314,Diesel,Dealer,Automatic,0,5,16.46
Chevrolet,10.45,77130,Diesel,Individual,Automatic,0,11,3.15
Ford,12.67,8339,Petrol,Dealer,Manual,1,3,11.54
Nissan,14.0,34338,Petrol,Dealer,Automatic,0,4,9.94
Ford,16.98,54085,Petrol,Dealer,Automatic,0,5,10.58
Tata,18.27,88411,Petrol,Dealer,Manual,1,8,5.48
Toyota,8.57,208155,Petrol,Individual,Manual,0,16,0.4
Hyundai,12.58,154239,Diesel,Individual,Manual,0,11,2.82
Maruti,4.15,160473,Petrol,Dealer,Manual,0,12,0.59
Mahindra,14.38,165900,CNG,Dealer,Automatic,1,15,1.11
Toyota,29.61,79450,Petrol,Dealer,Manual,0,8,9.87
Maruti,11.22,168254,Petrol,Individual,Automatic,1,19,0.44
Maruti,11.2,17620,Diesel,Individual,Automatic,1,3,10.21
Hyundai,4.24,12686,Diesel,Individual,Manual,3,3,2.81
Hyundai,16.41,71984,Petrol,Individual,Manual,0,10,3.07
Mahindra,15.56,81211,Petrol,Dealer,Manual,0,8,5.84
Ford,11.73,177415,Diesel,Individual,Automatic,0,13,2.04
Hyundai,4.96,28018,Petrol,Individual,Automatic,0,6,2.33
Tata,19.67,119297,Petrol,Individual,Manual,0,9,4.38
Maruti,10.01,12777,Petrol,Individual,Automatic,1,3,8.73
Tata,4.2,91542,Diesel,Individual,Manual,0,13,0.66
Hyundai,11.21,11656,Diesel,Dealer,Manual,0,3,9.77
Maruti,7.96,35995,Petrol,Individual,Manual,1,5,4.07
Ford,25.6,55575,Diesel,Dealer,Manual,1,6,12.55
Tata,3.76,97401,Diesel,Dealer,Manual,0,8,1.53
Maruti,6.02,249833,Petrol,Individual,Automatic,0,22,0.18
Hyundai,8.71,1478,Petrol,Individual,Manual,0,2,10.16
Mahindra,20.78,49946,Diesel,Individual,Manual,0,5,12.92
Tata,15.48,114479,Diesel,Dealer,Manual,0,10,5.33
Maruti,7.28,55769,Petrol,Individual,Manual,1,8,2.28
Toyota,11.6,16658,Diesel,Dealer,Manual,0,4,9.3
Audi,42.97,198121,Diesel,Individual,Automatic,0,21,2.2
Maruti,8.14,59950,CNG,Individual,Automatic,0,7,3.61
Ford,25.44,164228,Petrol,Dealer,Manual,0,11,4.81
Tata,7.87,39078,Petrol,Individual,Manual,1,4,4.87
Audi,42.5,37902,Petrol,Dealer,Automatic,0,6,27.36
Maruti,10.54,39720,Diesel,Individual,Manual,3,5,4.74
Hyundai,14.51,219943,Petrol,Individual,Manual,1,17,0.43
Ford,20.21,183057,Petrol,Individual,Automatic,0,14,1.96
Tata,11.37,115670,CNG,Dealer,Manual,0,17,0.9
Hyundai,8.68,32866,Diesel,Individual,Manual,0,4,7.33
BMW,31.9,239387,Petrol,Individual,Automatic,0,16,1.5
Tata,8.94,95821,Diesel,Individual,Automatic,1,10,1.9
Maruti,5.78,127816,Petrol,Dealer,Manual,0,14,0.68
Honda,6.96,71165,Diesel,Individual,Automatic,0,8,2.67
Toyota,18.77,14721,Petrol,Dealer,Manual,0,3,17.3
Hyundai,11.52,260589,CNG,Individual,Automatic,0,21,0.37
Maruti,9.69,60556,Diesel,Individual,Manual,0,7,4.17
Hyundai,12.49,51507,Petrol,Individual,Automatic,3,8,2.55
Hyundai,6.77,59980,Petrol,Individual,Manual,0,5,3.79
Volkswagen,9.39,204184,Diesel,Dealer,Manual,0,15,1.27
Hyundai,7.1,180432,Petrol,Dealer,Manual,1,17,0.27
Hyundai,8.18,500,Diesel,Dealer,Manual,0,2,8.32
Hyundai,14.16,90998,Diesel,Dealer,Manual,1,10,3.79
Tata,12.61,25658,Petrol,Individual,Manual,1,4,7.15
Maruti,7.79,206727,Diesel,Dealer,Manual,1,21,0.3
Maruti,11.91,188854,Petrol,Dealer,Manual,0,14,1.29
Hyundai,10.16,56018,Diesel,Individual,Manual,1,6,4.93
Hyundai,7.19,191731,Diesel,Individual,Manual,0,13,0.94
Skoda,7.63,121073,Diesel,Dealer,Manual,1,15,0.86
Hyundai,17.52,97116,Petrol,Individual,Automatic,0,9,4.43
Volkswagen,15.82,117575,Petrol,Individual,Manual,0,15,1.21
Honda,19.08,500,Diesel,Dealer,Automatic,1,2,16.23
Maruti,7.99,60911,Petrol,Dealer,Manual,0,7,3.46
Hyundai,4.92,129049,Diesel,Individual,Manual,0,16,0.51
Tata,14.4,3591,Petrol,Dealer,Manual,0,2,14.28
Toyota,19.65,21354,Petrol,Dealer,Automatic,1,4,13.39
Maruti,4.34,46696,Petrol,Dealer,Automatic,0,8,1.71
Hyundai,10.51,194972,Diesel,Dealer,Manual,3,19,0.4
Honda,7.71,97546,Petrol,Dealer,Manual,0,8,2.7
Toyota,14.4,3432,Petrol,Dealer,Automatic,3,3,12.92
Ford,25.4,87893,Diesel,Individual,Automatic,0,8,12.22
Toyota,9.63,18850,Petrol,Dealer,Manual,1,3,8.95
Audi,49.49,125925,Petrol,Individual,Automatic,0,10,11.18
Hyundai,17.03,19216,Diesel,Dealer,Automatic,3,3,13.73
Ford,17.01,188626,Diesel,Dealer,Manual,0,18,1.84
Hyundai,14.79,295037,Petrol,Individual,Manual,0,22,0.38
Renault,10.06,16384,Diesel,Individual,Automatic,0,3,8.61
Maruti,11.74,50853,Diesel,Dealer,Automatic,1,5,7.64
Maruti,8.95,138024,Petrol,Individual,Manual,0,11,1.44
Maruti,10.71,19318,Petrol,Individual,Manual,1,4,7.77
Nissan,4.5,89982,Petrol,Individual,Manual,1,9,0.74
Mercedes-Benz,60.4,248527,Diesel,Dealer,Automatic,1,20,2.47
Tata,9.29,40695,Petrol,Dealer,Manual,0,7,4.26
Ford,8.16,149370,Petrol,Individual,Manual,0,11,1.13
Maruti,9.53,170002,Petrol,Individual,Manual,3,15,0.36
Nissan,9.57,223534,Petrol,Dealer,Manual,0,17,0.56
Ford,26.7,56722,Petrol,Dealer,Automatic,0,7,12.08
Mercedes-Benz,72.65,163116,Diesel,Dealer,Automatic,3,16,2.67
Maruti,10.94,51864,Diesel,Dealer,Manual,1,6,5.88
Toyota,14.2,64053,Diesel,Individual,Manual,0,9,5.34
Maruti,10.74,49720,Diesel,Dealer,Manual,0,8,5.57
Hyundai,11.97,25029,Diesel,Individual,Automatic,1,5,7.62
Toyota,22.45,146788,Petrol,Dealer,Manual,1,12,2.59
Hyundai,14.92,52218,Petrol,Individual,Manual,3,7,3.06
Ford,22.79,500,Diesel,Dealer,Manual,1,2,26.0
Maruti,9.66,32337,Diesel,Dealer,Manual,0,4,7.38
Maruti,5.67,4664,Diesel,Dealer,Manual,0,2,6.5
Maruti,10.38,45004,CNG,Individual,Automatic,0,6,4.98
Volkswagen,17.26,178768,Petrol,Individual,Manual,0,14,1.31
Hyundai,14.41,82995,Petrol,Dealer,Automatic,0,11,3.54
Maruti,8.37,117319,CNG,Individual,Manual,0,10,1.67
Volkswagen,17.13,95667,CNG,Dealer,Manual,0,9,5.14
Nissan,4.68,21735,Petrol,Dealer,Manual,0,4,3.13
Ford,5.04,123606,Petrol,Individual,Automatic,1,9,0.96
Mahindra,11.02,17634,Diesel,Individual,Manual,0,4,8.38
Maruti,7.53,243571,CNG,Dealer,Manual,0,21,0.23
Maruti,10.37,116450,Petrol,Individual,Manual,3,11,0.67
Mahindra,6.04,58706,Petrol,Dealer,Automatic,0,6,3.44
Tata,15.24,18526,Petrol,Individual,Manual,0,3,10.75
Honda,17.02,500,Diesel,Individual,Manual,1,2,16.05
Maruti,4.16,60793,Petrol,Individual,Manual,0,9,1.04
Hyundai,13.55,203892,Diesel,Dealer,Manual,0,16,1.43
Maruti,10.74,65871,Diesel,Dealer,Manual,1,9,3.43
Volkswagen,7.84,148090,Diesel,Individual,Manual,0,13,1.25
Skoda,19.15,1746,Petrol,Individual,Automatic,1,2,18.73
Toyota,31.95,180302,Petrol,Dealer,Manual,0,12,4.72
Mahindra,17.08,15850,Petrol,Individual,Manual,0,3,14.9
Tata,6.84,101716,Diesel,Dealer,Automatic,3,8,1.52
Audi,30.17,500,Diesel,Individual,Automatic,1,2,26.34
Honda,8.86,181570,Petrol,Individual,Manual,1,13,0.53
Skoda,25.25,793,Diesel,Dealer,Automatic,1,2,24.45
Hyundai,15.56,9447,Petrol,Dealer,Manual,0,3,13.68
Maruti,8.03,47252,Petrol,Individual,Manual,0,8,2.67
Maruti,4.45,35544,Petrol,Dealer,Manual,0,6,2.21
Hyundai,16.02,71791,Diesel,Dealer,Manual,1,11,3.63
Toyota,19.29,6669,Diesel,Dealer,Manual,0,2,18.19
Renault,11.86,3652,Petrol,Dealer,Manual,1,2,13.97
Tata,15.54,53289,Diesel,Individual,Manual,0,6,8.08
Maruti,7.09,49695,Diesel,Individual,Manual,1,5,3.48
Maruti,5.02,500,Petrol,Individual,Automatic,0,2,5.5
Renault,6.62,226901,CNG,Individual,Manual,0,19,0.21
Honda,9.81,181324,Diesel,Individual,Automatic,1,14,0.88
Volkswagen,10.32,47111,Petrol,Individual,Manual,0,6,4.31
Tata,16.08,82341,Petrol,Individual,Manual,0,7,5.4
Mahindra,8.56,80959,Diesel,Dealer,Manual,0,10,2.86
Maruti,8.54,146652,Petrol,Dealer,Manual,0,12,1.26
Maruti,9.64,8386,Diesel,Dealer,Manual,1,2,9.23
Toyota,7.87,132657,CNG,Dealer,Automatic,1,12,0.96
Maruti,10.15,31751,Diesel,Individual,Manual,0,6,5.45
Honda,13.08,214678,Diesel,Individual,Manual,0,18,0.73
Toyota,7.25,40208,CNG,Dealer,Automatic,1,6,3.41
Honda,22.77,66491,Petrol,Individual,Manual,0,8,6.66
Mahindra,21.98,264597,Diesel,Dealer,Manual,1,19,0.74
Hyundai,5.19,184156,Petrol,Individual,Manual,0,14,0.4
Tata,18.39,113195,Diesel,Dealer,Automatic,1,9,5.44
Mahindra,16.68,89434,Diesel,Individual,Manual,0,9,6.24
BMW,31.76,153537,Petrol,Dealer,Automatic,1,12,3.96
Maruti,9.73,173992,Petrol,Dealer,Manual,0,14,1.05
Maruti,9.76,252780,Diesel,Dealer,Automatic,0,22,0.52
Hyundai,11.97,59385,Petrol,Individual,Manual,0,5,7.16
Hyundai,16.0,248018,Diesel,Dealer,Automatic,0,18,1.43
Mahindra,15.16,183081,Diesel,Dealer,Manual,0,18,1.4
Audi,43.88,218076,Petrol,Dealer,Manual,0,15,3.3
Maruti,9.6,138517,Petrol,Dealer,Manual,0,13,1.19
Tata,4.51,43161,CNG,Individual,Automatic,0,5,2.89
Skoda,24.02,117478,Diesel,Dealer,Manual,0,11,7.2
Honda,24.47,207402,Petrol,Individual,Manual,0,16,1.33
Maruti,11.0,113056,Petrol,Dealer,Manual,0,9,3.44
Tata,7.08,17507,Petrol,Individual,Manual,1,3,5.66
Toyota,16.57,15076,Diesel,Dealer,Manual,0,4,10.77
Maruti,11.1,161005,Petrol,Individual,Automatic,3,15,0.47
Tata,3.9,38986,Petrol,Dealer,Manual,1,6,1.73
Toyota,25.61,62825,CNG,Individual,Manual,0,7,10.46
Volkswagen,9.95,203389,Petrol,Individual,Manual,1,16,0.34
Hyundai,8.14,9175,Diesel,Dealer,Manual,0,3,7.06
Honda,12.32,83917,Diesel,Individual,Automatic,0,13,2.68
Hyundai,13.85,67429,Petrol,Dealer,Manual,0,7,6.83
Tata,10.67,61428,Diesel,Individual,Manual,3,7,2.52
Volkswagen,19.39,105603,Diesel,Dealer,Manual,3,9,3.45
Tata,8.89,138165,Diesel,Individual,Manual,1,12,1.08
BMW,45.29,176169,Diesel,Dealer,Automatic,3,13,3.2
Mahindra,7.63,58252,Petrol,Individual,Manual,0,10,1.83
Ford,26.45,32865,Diesel,Dealer,Manual,0,4,19.72
Honda,8.53,14696,Diesel,Individual,Manual,0,4,6.53
Honda,5.58,3933,Petrol,Dealer,Automatic,1,2,5.21
Honda,19.04,165500,Petrol,Dealer,Manual,1,11,2.42
Tata,21.17,100660,CNG,Dealer,Manual,0,11,4.95
Mahindra,5.17,29407,Petrol,Dealer,Manual,0,4,3.79
Toyota,7.52,500,Diesel,Individual,Manual,1,2,8.18
Ford,21.88,106632,Petrol,Dealer,Manual,3,9,2.87
Maruti,3.65,56055,Petrol,Dealer,Manual,1,6,1.78
Tata,18.1,152148,Diesel,Individual,Automatic,0,11,4.07
Maruti,5.14,75984,Petrol,Individual,Automatic,1,9,1.0
Mahindra,6.51,67631,Petrol,Dealer,Manual,0,8,2.11
Maruti,5.65,131427,Diesel,Individual,Manual,0,10,1.43
Hyundai,9.95,9436,Petrol,Dealer,Manual,3,3,7.87
Honda,17.36,58787,Diesel,Individual,Automatic,1,6,8.68
Renault,5.33,64677,Diesel,Dealer,Manual,0,6,3.48
Renault,11.78,59857,Petrol,Dealer,Manual,0,6,5.17
Hyundai,14.44,170504,Petrol,Dealer,Automatic,0,16,1.36
Renault,8.5,215836,Diesel,Individual,Manual,0,15,0.76
Mahindra,17.48,107550,CNG,Dealer,Manual,0,11,3.7
Tata,17.46,100670,Diesel,Individual,Manual,1,10,3.74
Honda,25.0,81678,Diesel,Individual,Manual,0,7,11.01
Honda,19.85,48063,Diesel,Dealer,Manual,1,7,9.73
Maruti,9.97,176565,Diesel,Individual,Manual,0,14,1.14
Toyota,29.52,114146,Petrol,Individual,Manual,0,10,5.2
Maruti,7.59,71076,Petrol,Dealer,Manual,1,8,2.36
Tata,8.34,42585,Petrol,Dealer,Manual,0,6,4.59
Skoda,15.18,133848,Petrol,Individual,Manual,1,18,0.59
Hyundai,14.87,52888,Petrol,Individual,Manual,1,7,4.76
Renault,6.4,25952,Petrol,Dealer,Manual,0,5,3.86
Maruti,4.41,17378,Petrol,Individual,Manual,0,3,3.3
Audi,47.61,55942,Petrol,Individual,Automatic,0,5,26.75
Ford,14.91,212300,Petrol,Dealer,Manual,0,14,1.51
Nissan,5.29,207350,CNG,Individual,Automatic,1,19,0.18
Maruti,4.29,54032,CNG,Dealer,Manual,3,6,1.57
Maruti,10.55,189165,CNG,Individual,Manual,1,14,0.53
Hyundai,8.26,160909,Diesel,Individual,Manual,0,12,1.41
Toyota,15.95,107223,Petrol,Individual,Manual,0,12,2.32
Hyundai,14.44,53272,Petrol,Dealer,Manual,1,5,8.22
Tata,11.46,500,CNG,Dealer,Manual,1,2,12.33
Ford,11.34,60276,Petrol,Individual,Automatic,1,7,3.87
Toyota,20.92,500,Diesel,Dealer,Manual,3,2,19.87
Maruti,4.1,44316,Diesel,Dealer,Manual,0,6,2.67
Mahindra,11.86,125500,Diesel,Individual,Automatic,0,10,2.6
Ford,20.98,33063,Diesel,Dealer,Manual,3,4,13.53
Maruti,9.98,70605,CNG,Individual,Manual,3,10,0.95
Hyundai,16.2,246674,Petrol,Individual,Manual,0,16,0.69
Toyota,23.14,5487,Diesel,Individual,Automatic,3,2,22.43
Tata,3.33,72532,Petrol,Individual,Automatic,3,6,1.04
Honda,19.32,205716,Petrol,Individual,Manual,0,16,1.13
Tata,20.39,220800,Diesel,Dealer,Automatic,1,16,1.63
Maruti,7.06,23156,Petrol,Dealer,Manual,0,4,4.58
Hyundai,16.65,28310,Diesel,Dealer,Automatic,0,4,13.18
Maruti,6.3,54791,Diesel,Individual,Automatic,3,7,2.04
Hyundai,6.28,500,Petrol,Dealer,Automatic,3,2,6.31
Mahindra,21.93,500,Petrol,Individual,Manual,0,2,22.08
Hyundai,13.47,128797,Diesel,Dealer,Manual,1,13,1.74
Ford,24.93,54461,Diesel,Dealer,Manual,0,6,13.95
Mahindra,20.64,130230,CNG,Dealer,Manual,0,12,3.25
Maruti,4.79,145568,Petrol,Dealer,Manual,0,14,0.52
Maruti,3.61,48973,CNG,Dealer,Automatic,1,7,1.45
Honda,7.53,25105,Diesel,Individual,Manual,1,4,4.58
Tata,7.61,51037,Petrol,Dealer,Manual,1,6,3.6
Maruti,5.92,91622,CNG,Dealer,Manual,3,10,0.59
Maruti,7.46,99402,Petrol,Individual,Automatic,0,13,0.88
Renault,10.96,34778,Petrol,Individual,Manual,0,5,6.21
Toyota,16.03,90729,Diesel,Individual,Manual,0,8,5.98
Chevrolet,7.04,171921,Diesel,Individual,Manual,1,18,0.29
Honda,24.33,60533,Petrol,Dealer,Manual,0,6,13.41
Volkswagen,19.95,48130,Petrol,Dealer,Automatic,0,6,9.47
Hyundai,6.17,57097,Diesel,Individual,Manual,0,8,2.38
Tata,13.43,47813,Petrol,Individual,Manual,1,5,6.25
Renault,9.23,184719,Petrol,Dealer,Manual,0,14,0.98
Maruti,5.36,182131,CNG,Individual,Manual,0,12,0.55
Honda,19.3,77217,Petrol,Individual,Automatic,1,10,3.19
Skoda,14.38,159246,Petrol,Dealer,Manual,0,11,2.43
Maruti,5.24,8917,Diesel,Dealer,Manual,1,3,4.37
Maruti,7.67,49779,Diesel,Dealer,Manual,1,5,5.04
Tata,20.04,148956,Diesel,Dealer,Manual,1,13,2.58
Honda,15.92,205177,Diesel,Individual,Manual,1,19,0.62
Maruti,6.65,306522,Diesel,Dealer,Manual,0,21,0.3
Toyota,20.62,140594,Diesel,Dealer,Manual,3,12,1.78
Nissan,8.48,63772,Diesel,Dealer,Manual,0,8,3.74
Toyota,22.39,125244,CNG,Dealer,Automatic,0,11,4.4
Nissan,11.53,113344,Petrol,Individual,Automatic,0,8,3.07
Volkswagen,7.56,208005,Diesel,Individual,Manual,1,17,0.28
Tata,7.22,133609,Petrol,Dealer,Automatic,1,12,0.9
Volkswagen,5.99,240371,Petrol,Dealer,Manual,0,19,0.25
Ford,21.5,171080,Petrol,Dealer,Manual,1,12,2.5
Toyota,5.6,121105,Petrol,Dealer,Manual,1,9,1.06
Hyundai,16.1,104360,Petrol,Individual,Manual,0,10,3.45
Maruti,6.84,73455,Petrol,Dealer,Manual,1,9,1.47
Toyota,9.01,10896,Petrol,Dealer,Automatic,0,3,7.04
Maruti,7.05,500,Petrol,Dealer,Manual,0,2,6.37
Hyundai,7.58,98969,Petrol,Individual,Manual,0,8,2.19
Hyundai,8.54,59771,Diesel,Dealer,Manual,0,8,4.33
Honda,14.0,20686,Diesel,Dealer,Manual,0,3,13.03
Hyundai,8.8,13508,CNG,Dealer,Manual,0,3,8.26
Maruti,11.87,276889,Petrol,Individual,Manual,0,21,0.29
Volkswagen,19.08,90973,Petrol,Dealer,Manual,0,10,4.96
Mahindra,18.62,42069,CNG,Dealer,Manual,0,5,11.9
Hyundai,7.15,25515,Petrol,Individual,Manual,3,4,4.38
Maruti,4.72,102453,Petrol,Individual,Manual,0,14,0.51
Renault,9.54,28951,Petrol,Dealer,Manual,1,4,6.07
Honda,5.13,108410,Diesel,Dealer,Automatic,1,14,0.67
BMW,64.3,85092,Diesel,Individual,Automatic,0,8,27.84
Volkswagen,14.09,185730,Petrol,Dealer,Automatic,1,13,1.21
Maruti,11.85,74932,Petrol,Dealer,Manual,0,12,2.28
Maruti,6.52,159789,Diesel,Individual,Manual,0,11,1.29
Mercedes-Benz,74.62,130704,Petrol,Individual,Automatic,1,15,4.31
Hyundai,15.52,8083,Petrol,Dealer,Manual,0,2,12.18
Mercedes-Benz,59.89,134788,Diesel,Dealer,Automatic,3,16,2.53
Maruti,4.23,146898,Diesel,Dealer,Manual,1,15,0.46
Chevrolet,14.14,102519,CNG,Dealer,Manual,0,10,3.73
Tata,11.09,15513,Diesel,Dealer,Automatic,0,3,9.17
Renault,11.81,228056,Petrol,Dealer,Automatic,1,16,0.55
Toyota,8.94,500,Diesel,Dealer,Manual,0,2,8.02
Renault,4.71,162494,Petrol,Individual,Manual,3,12,0.18
Toyota,11.96,217893,Petrol,Individual,Manual,1,21,0.41
Renault,5.5,189629,CNG,Dealer,Manual,1,19,0.19
Hyundai,14.72,181774,Diesel,Dealer,Automatic,3,20,0.63
Ford,7.45,100396,CNG,Dealer,Manual,0,12,1.39
Renault,10.19,36740,Petrol,Dealer,Manual,1,5,6.49
Hyundai,10.61,123673,Petrol,Dealer,Manual,0,11,1.99
Maruti,8.58,92976,CNG,Dealer,Automatic,0,10,2.07
Maruti,9.04,39814,Petrol,Individual,Automatic,0,4,7.14
Hyundai,17.28,39541,Petrol,Dealer,Automatic,0,4,10.66
Toyota,25.22,85685,Petrol,Dealer,Automatic,0,12,5.1
Maruti,10.96,37971,CNG,Individual,Manual,1,7,3.76
Maruti,4.16,21105,Petrol,Dealer,Manual,0,3,3.31
Hyundai,16.39,9496,Petrol,Individual,Manual,0,3,11.07
Maruti,4.11,3141,Petrol,Dealer,Manual,0,2,4.19
Skoda,13.49,13210,Petrol,Dealer,Automatic,1,3,10.79
Hyundai,11.47,17948,Petrol,Individual,Automatic,0,4,8.07
Chevrolet,5.82,23999,Diesel,Dealer,Manual,0,5,3.46
Mahindra,12.47,45212,Diesel,Individual,Manual,1,5,7.74
Honda,21.48,208269,Petrol,Dealer,Manual,1,15,1.03
Mahindra,19.22,8706,Petrol,Dealer,Automatic,3,3,15.49
Toyota,5.6,241283,CNG,Dealer,Manual,1,17,0.19
Chevrolet,9.09,44391,Diesel,Individual,Manual,3,7,2.28
Hyundai,7.22,156360,Diesel,Individual,Manual,0,18,0.57
Honda,17.8,16513,Petrol,Dealer,Automatic,1,3,14.44
Mahindra,11.24,56674,Petrol,Individual,Automatic,0,7,4.65
Mahindra,17.19,51912,Petrol,Dealer,Manual,1,7,5.87
Audi,56.11,115716,Petrol,Dealer,Automatic,0,11,14.44
Maruti,8.56,31921,Diesel,Dealer,Manual,1,5,5.73
Tata,13.71,122768,Petrol,Individual,Automatic,0,10,2.73
Maruti,11.5,215610,Diesel,Dealer,Manual,0,23,0.6
Maruti,6.25,130168,CNG,Dealer,Automatic,3,12,0.35
Mahindra,12.7,95222,Diesel,Individual,Manual,0,11,3.08
Maruti,5.46,40730,CNG,Individual,Automatic,0,6,2.68
Honda,14.72,15053,Diesel,Dealer,Automatic,1,4,11.02
Hyundai,7.13,79049,Diesel,Individual,Manual,1,10,1.6
Honda,8.86,5554,Diesel,Individual,Manual,1,2,8.79
Maruti,6.79,117456,Diesel,Dealer,Manual,0,11,1.87
Maruti,5.35,75544,Diesel,Dealer,Manual,0,6,3.32
Volkswagen,11.86,31509,Petrol,Individual,Manual,0,4,8.73
Maruti,4.65,88489,Petrol,Dealer,Manual,0,9,1.51
Ford,12.52,22562,Diesel,Dealer,Manual,0,4,9.91
BMW,27.74,221716,Diesel,Individual,Automatic,0,18,1.69
Toyota,34.22,189933,Petrol,Dealer,Manual,1,20,1.18
Honda,17.13,56737,Petrol,Dealer,Automatic,3,6,5.58
Maruti,4.56,12442,CNG,Individual,Automatic,0,4,3.66
Maruti,6.79,152215,Petrol,Individual,Manual,1,17,0.28
Maruti,3.81,25638,Petrol,Individual,Manual,0,4,2.5
Tata,5.53,220510,Petrol,Dealer,Manual,1,17,0.2
Hyundai,4.79,30797,Diesel,Dealer,Manual,1,7,1.85
Honda,18.81,218751,Petrol,Dealer,Automatic,0,16,1.42
Tata,12.32,10711,Diesel,Dealer,Manual,0,3,11.58
Skoda,11.11,66694,Petrol,Dealer,Manual,0,6,5.52
Chevrolet,9.88,85000,Petrol,Dealer,Manual,1,12,1.2
Mahindra,20.83,283686,CNG,Individual,Automatic,1,21,0.6
Maruti,6.08,183793,Diesel,Individual,Automatic,0,13,0.89
Mahindra,10.08,203017,Petrol,Individual,Manual,1,19,0.33
Mahindra,17.6,122650,Diesel,Individual,Manual,0,15,1.89
Skoda,20.1,75244,Petrol,Dealer,Manual,0,9,6.2
Hyundai,7.43,145110,Petrol,Individual,Manual,1,10,1.16
Chevrolet,6.78,221416,Diesel,Individual,Automatic,1,15,0.44
BMW,60.26,70509,Diesel,Individual,Automatic,3,6,17.13
Renault,5.68,63662,Petrol,Individual,Manual,0,7,2.18
Ford,28.92,92886,Petrol,Dealer,Automatic,1,11,5.08
Mercedes-Benz,76.87,128097,Diesel,Dealer,Automatic,0,13,19.87
Renault,5.81,5083,Petrol,Dealer,Manual,1,2,5.41
Toyota,16.0,93089,Petrol,Dealer,Manual,1,11,2.27
Maruti,10.48,8932,Diesel,Dealer,Manual,0,2,10.15
Audi,30.92,175861,Diesel,Dealer,Automatic,1,19,1.97
Hyundai,17.07,27267,Petrol,Individual,Manual,0,4,11.91
Renault,10.1,100165,Petrol,Dealer,Manual,0,11,2.2
Maruti,5.28,102599,CNG,Dealer,Automatic,0,9,1.43
Nissan,10.69,203920,Petrol,Dealer,Manual,1,20,0.31
Volkswagen,9.45,2588,CNG,Individual,Automatic,1,3,7.76
